delay_us,median,min,max,sat_px
2691.0,162.0,162,163,0
2695.88,163.0,163,163,0
2700.75,163.0,162,163,0
2705.62,162.5,162,163,0
2710.5,163.0,162,163,0
2715.38,163.0,162,163,0
2720.25,163.0,162,163,0
2725.12,162.5,162,163,0
2730.0,163.0,162,163,0
2734.88,163.0,162,163,0
2739.75,162.0,162,163,0
2744.62,163.0,162,163,0
2749.5,163.0,162,163,0
2754.38,163.0,162,163,0
2759.25,163.0,162,163,0
2764.12,163.0,162,163,0
2769.0,162.0,162,163,0
2773.88,163.0,162,163,0
2778.75,163.0,162,163,0
2783.62,163.0,162,163,0
2788.5,163.0,162,163,0
2793.38,163.0,162,163,0
2798.25,163.0,162,163,0
2803.12,163.0,162,163,0
2808.0,163.0,162,163,0
2812.88,162.5,162,163,0
2817.75,163.0,162,163,0
2822.62,163.0,163,163,0
2827.5,163.0,162,163,0
2832.38,162.5,162,163,0
2837.25,163.0,163,163,0
2842.12,163.0,162,163,0
2847.0,163.0,163,163,0
2851.88,163.0,162,163,0
2856.75,162.5,162,163,0
2861.62,163.0,163,163,0
2866.5,163.0,162,163,0
2871.38,163.0,162,163,0
2876.25,163.0,162,163,0
2881.12,162.0,162,163,0
2886.0,163.0,162,163,0
2890.88,163.0,162,163,0
2895.75,163.0,163,163,0
2900.62,163.0,162,163,0
2905.5,163.0,162,163,0
2910.38,163.0,163,163,0
2915.25,163.0,163,163,0
2920.12,163.0,162,163,0
2925.0,163.0,163,163,0
2929.88,163.0,162,163,0
2934.75,163.0,162,163,0
2939.62,163.0,162,163,0
2944.5,163.0,163,163,0
2949.38,163.0,162,163,0
2954.25,163.0,162,163,0
2959.12,163.0,162,163,0
2964.0,163.0,163,163,0
2968.88,163.0,163,163,0
2973.75,163.0,163,163,0
2978.62,163.0,162,163,0
2983.5,162.5,162,163,0
2988.38,163.0,162,163,0
2993.25,163.0,162,163,0
2998.12,163.0,162,163,0
3003.0,163.0,162,163,0
3007.88,163.0,162,163,0
3012.75,163.0,162,163,0
3017.62,163.0,162,163,0
3022.5,163.0,163,163,0
3027.38,163.0,162,163,0
3032.25,163.0,162,163,0
3037.12,162.5,162,163,0
3042.0,163.0,162,163,0
3046.88,163.0,162,163,0
3051.75,163.0,163,163,0
3056.62,163.0,163,163,0
3061.5,163.0,162,163,0
3066.38,163.0,162,163,0
3071.25,163.0,162,163,0
3076.12,163.0,163,163,0
3081.0,163.0,162,163,0
3085.88,163.0,163,163,0
3090.75,163.0,162,163,0
3095.62,163.0,163,163,0
3100.5,163.0,163,163,0
3105.38,163.0,162,163,0
3110.25,163.0,163,163,0
3115.12,163.0,162,163,0
3120.0,163.0,162,163,0
3124.88,163.0,162,163,0
3129.75,163.0,163,163,0
3134.62,163.0,162,163,0
3139.5,163.0,163,163,0
3144.38,163.0,163,163,0
3149.25,163.0,162,163,0
3154.12,163.0,163,163,0
3159.0,163.0,162,163,0
3163.88,163.0,163,163,0
3168.75,163.0,162,163,0
3173.62,163.0,163,163,0
3178.5,163.0,163,163,0
3183.38,163.0,163,163,0
3188.25,163.0,162,163,0
3193.12,163.0,162,163,0
3198.0,163.0,162,163,0
3202.88,163.0,162,163,0
3207.75,163.0,162,163,0
3212.62,163.0,163,163,0
3217.5,162.0,162,163,0
3222.38,163.0,162,163,0
3227.25,163.0,163,163,0
3232.12,163.0,162,163,0
3237.0,163.0,162,163,0
3241.88,163.0,163,163,0
3246.75,163.0,163,163,0
3251.62,163.0,162,163,0
3256.5,163.0,163,163,0
3261.38,163.0,162,163,0
3266.25,163.0,163,163,0
3271.12,163.0,163,163,0
3276.0,163.0,163,163,0
3280.88,163.0,163,163,0
3285.75,163.0,163,163,0
3290.62,163.0,163,163,0
3295.5,163.0,163,163,0
3300.38,163.0,163,163,0
3305.25,163.0,163,163,0
3310.12,163.0,162,163,0
3315.0,163.0,163,163,0
3319.88,163.0,163,163,0
3324.75,163.0,163,163,0
3329.62,163.0,163,163,0
3334.5,163.0,163,163,0
3339.38,163.0,163,163,0
3344.25,163.0,163,163,0
3349.12,163.0,162,163,0
3354.0,163.0,163,163,0
3358.88,163.0,163,163,0
3363.75,163.0,163,163,0
3368.62,163.0,163,163,0
3373.5,163.0,163,163,0
3378.38,163.0,163,163,0
3383.25,163.0,162,163,0
3388.12,163.0,163,163,0
3393.0,163.0,162,163,0
3397.88,163.0,162,163,0
3402.75,163.0,163,163,0
3407.62,163.0,162,163,0
3412.5,163.0,163,163,0
3417.38,163.0,163,163,0
3422.25,163.0,163,163,0
3427.12,163.0,163,163,0
3432.0,163.0,162,163,0
3436.88,163.0,163,163,0
3441.75,163.0,163,163,0
3446.62,163.0,163,163,0
3451.5,163.0,163,163,0
3456.38,163.0,162,163,0
3461.25,163.0,162,163,0
3466.12,163.0,162,163,0
3471.0,163.0,163,163,0
3475.88,163.0,163,163,0
3480.75,163.0,163,163,0
3485.62,163.0,163,163,0
3490.5,163.0,162,163,0
3495.38,163.0,163,163,0
3500.25,163.0,163,163,0
3505.12,163.0,163,163,0
3510.0,163.0,163,163,0
3514.88,163.0,162,163,0
3519.75,163.0,163,163,0
3524.62,163.0,163,163,0
3529.5,163.0,163,163,0
3534.38,163.0,163,163,0
3539.25,163.0,163,163,0
3544.12,163.0,163,163,0
3549.0,163.0,163,163,0
3553.88,163.0,162,163,0
3558.75,163.0,162,163,0
3563.62,163.0,162,163,0
3568.5,162.0,162,163,0
3573.38,163.0,162,163,0
3578.25,163.0,163,163,0
3583.12,163.0,162,163,0
3588.0,163.0,162,163,0
3592.88,163.0,163,163,0
3597.75,163.0,162,163,0
3602.62,163.0,163,163,0
3607.5,163.0,163,163,0
3612.38,163.0,163,163,0
3617.25,163.0,162,163,0
3622.12,163.0,163,163,0
3627.0,163.0,163,163,0
3631.88,163.0,163,163,0
3636.75,163.0,163,163,0
3641.62,163.0,163,163,0
3646.5,163.0,163,163,0
3651.38,163.0,162,163,0
3656.25,163.0,162,163,0
3661.12,163.0,163,163,0
3666.0,163.0,163,163,0
3670.88,163.0,163,163,0
3675.75,163.0,163,163,0
3680.62,163.0,163,163,0
3685.5,163.0,163,163,0
3690.38,163.0,162,163,0
3695.25,163.0,163,163,0
3700.12,163.0,163,163,0
3705.0,163.0,163,163,0
3709.88,163.0,163,163,0
3714.75,163.0,163,163,0
3719.62,163.0,163,163,0
3724.5,163.0,163,163,0
3729.38,163.0,163,163,0
3734.25,163.0,163,163,0
3739.12,163.0,163,163,0
3744.0,163.0,163,163,0
3748.88,163.0,163,163,0
3753.75,163.0,163,163,0
3758.62,163.0,163,163,0
3763.5,163.0,163,163,0
3768.38,163.0,163,163,0
3773.25,163.0,163,163,0
3778.12,163.0,163,163,0
3783.0,163.0,163,163,0
3787.88,163.0,163,163,0
3792.75,163.0,163,163,0
3797.62,163.0,163,163,0
3802.5,163.0,163,163,0
3807.38,163.0,163,163,0
3812.25,163.0,163,163,0
3817.12,163.0,163,163,0
3822.0,163.0,163,163,0
3826.88,163.0,163,163,0
3831.75,163.0,163,163,0
3836.62,163.0,163,163,0
3841.5,163.0,163,163,0
3846.38,163.0,163,163,0
3851.25,163.0,163,163,0
3856.12,163.0,163,163,0
3861.0,163.0,163,163,0
3865.88,163.0,163,163,0
3870.75,163.0,163,163,0
3875.62,163.0,163,163,0
3880.5,163.0,163,163,0
3885.38,163.0,163,163,0
3890.25,163.0,163,163,0
3895.12,163.0,163,163,0
3900.0,163.0,163,163,0
3904.88,163.0,163,164,0
3909.75,163.0,163,163,0
3914.62,163.0,163,163,0
3919.5,163.0,163,163,0
3924.38,163.0,163,163,0
3929.25,163.0,163,163,0
3934.12,163.0,163,163,0
3939.0,163.0,163,163,0
3943.88,163.0,163,163,0
3948.75,163.0,163,163,0
3953.62,163.0,163,163,0
3958.5,163.0,163,163,0
3963.38,163.0,163,163,0
3968.25,163.0,163,163,0
3973.12,163.0,163,163,0
3978.0,163.0,163,163,0
3982.88,163.0,163,163,0
3987.75,163.0,163,163,0
3992.62,163.0,163,163,0
3997.5,163.0,163,163,0
4002.38,163.0,163,163,0
4007.25,163.0,163,163,0
4012.12,163.0,163,163,0
4017.0,163.0,162,163,0
4021.88,163.0,162,163,0
4026.75,163.0,163,163,0
4031.62,163.0,162,163,0
4036.5,163.0,163,163,0
4041.38,163.0,163,163,0
4046.25,163.0,163,163,0
4051.12,163.0,163,163,0
4056.0,163.0,163,163,0
4060.88,163.0,163,163,0
4065.75,163.0,163,163,0
4070.62,163.0,163,163,0
4075.5,163.0,163,163,0
4080.38,163.0,163,163,0
4085.25,163.0,163,163,0
4090.12,163.0,163,163,0
4095.0,163.0,163,163,0
4099.88,163.0,163,163,0
4104.75,163.0,163,163,0
4109.62,163.0,162,163,0
4114.5,163.0,162,163,0
4119.38,163.0,163,163,0
4124.25,163.0,163,163,0
4129.12,163.0,163,163,0
4134.0,163.0,163,163,0
4138.88,163.0,163,163,0
4143.75,163.0,163,163,0
4148.62,163.0,162,163,0
4153.5,163.0,163,163,0
4158.38,163.0,163,163,0
4163.25,163.0,163,163,0
4168.12,163.0,163,163,0
4173.0,168.0,164,175,0
4177.88,196.5,187,201,0
4182.75,220.5,218,222,0
4187.62,231.0,228,232,0
4192.5,236.0,234,238,0
4197.38,238.0,238,239,0
4202.25,238.5,237,239,0
4207.12,239.0,237,240,0
4212.0,239.0,237,240,0
4216.88,239.5,238,240,0
4221.75,239.0,239,239,0
4226.62,239.0,239,240,0
4231.5,239.0,238,239,0
4236.38,239.0,238,239,0
4241.25,238.5,238,239,0
4246.12,238.5,237,239,0
4251.0,238.0,238,238,0
4255.88,238.0,237,238,0
4260.75,237.0,237,238,0
4265.62,237.5,237,238,0
4270.5,237.0,236,237,0
4275.38,237.0,237,237,0
4280.25,237.0,237,237,0
4285.12,237.0,236,237,0
4290.0,237.0,236,237,0
4294.88,236.0,236,237,0
4299.75,236.0,236,237,0
4304.62,236.0,236,237,0
4309.5,235.0,235,236,0
4314.38,235.0,235,236,0
4319.25,235.0,235,236,0
4324.12,236.0,235,236,0
4329.0,235.0,235,236,0
4333.88,235.0,234,235,0
4338.75,234.0,234,235,0
4343.62,234.0,234,235,0
4348.5,234.0,234,235,0
4353.38,234.5,234,235,0
4358.25,233.5,233,234,0
4363.12,233.0,233,234,0
4368.0,233.0,233,234,0
4372.88,233.0,233,234,0
4377.75,232.0,232,233,0
4382.62,232.0,232,233,0
4387.5,231.5,231,232,0
4392.38,230.0,230,231,0
4397.25,230.0,229,230,0
4402.12,228.0,227,228,0
4407.0,225.0,224,226,0
4411.88,224.0,224,224,0
4416.75,223.5,222,224,0
4421.62,220.0,218,220,0
4426.5,218.0,218,219,0
4431.38,218.0,217,218,0
4436.25,214.0,213,215,0
4441.12,212.0,212,213,0
4446.0,212.0,212,212,0
4450.88,211.5,211,212,0
4455.75,210.5,210,211,0
4460.62,211.0,210,211,0
4465.5,210.0,210,210,0
4470.38,210.0,210,210,0
4475.25,210.0,210,210,0
4480.12,210.0,209,210,0
4485.0,210.0,210,210,0
4489.88,210.0,210,210,0
4494.75,210.0,209,210,0
4499.62,210.0,209,210,0
4504.5,209.5,209,210,0
4509.38,209.5,209,210,0
4514.25,210.0,210,210,0
4519.12,209.0,209,210,0
4524.0,210.0,210,210,0
4528.88,210.0,210,211,0
4533.75,210.0,209,210,0
4538.62,211.0,210,211,0
4543.5,212.0,212,212,0
4548.38,212.0,212,212,0
4553.25,213.0,213,214,0
4558.12,217.0,216,217,0
4563.0,217.0,217,217,0
4567.88,218.0,217,219,0
4572.75,221.0,221,222,0
