delay_us,median,min,max,sat_px
5918.25,187.0,187,188,0
5923.12,187.0,187,187,0
5928.0,187.0,187,188,0
5932.88,187.0,187,188,0
5937.75,187.0,187,188,0
5942.62,187.0,187,187,0
5947.5,187.0,187,188,0
5952.38,187.0,187,187,0
5957.25,187.0,187,187,0
5962.12,187.0,187,188,0
5967.0,187.0,187,187,0
5971.88,187.0,187,188,0
5976.75,187.0,187,188,0
5981.62,187.0,187,187,0
5986.5,187.0,187,187,0
5991.38,187.0,187,187,0
5996.25,187.0,187,187,0
6001.12,187.0,187,188,0
6006.0,187.0,187,187,0
6010.88,187.0,187,188,0
6015.75,187.0,187,187,0
6020.62,187.0,187,188,0
6025.5,187.0,187,187,0
6030.38,187.0,187,187,0
6035.25,187.0,187,187,0
6040.12,187.0,187,187,0
6045.0,187.0,187,187,0
6049.88,187.0,187,187,0
6054.75,187.0,187,188,0
6059.62,187.0,187,188,0
6064.5,187.0,187,187,0
6069.38,187.0,187,188,0
6074.25,187.0,187,187,0
6079.12,187.0,187,188,0
6084.0,187.0,187,187,0
6088.88,187.5,187,188,0
6093.75,187.0,187,187,0
6098.62,187.0,187,187,0
6103.5,187.0,187,187,0
6108.38,187.0,187,187,0
6113.25,187.0,187,187,0
6118.12,251.0,189,348,0
6123.0,797.5,657,899,0
6127.88,989.5,989,990,205
6132.75,989.5,989,990,205
6137.62,989.0,989,990,204
6142.5,989.0,989,989,204
6147.38,989.5,989,990,205
6152.25,990.0,989,990,204
6157.12,989.0,988,990,204
6162.0,989.0,989,990,204
6166.88,989.5,989,990,204
6171.75,989.5,989,990,205
6176.62,989.0,989,990,204
6181.5,988.0,988,990,204
6186.38,989.0,989,990,204
6191.25,989.0,989,990,205
6196.12,988.0,987,990,205
6201.0,989.0,989,990,204
6205.88,990.0,989,990,205
6210.75,989.5,989,990,204
6215.62,987.0,987,989,204
6220.5,989.5,989,990,205
6225.38,989.5,989,990,204
6230.25,989.5,987,990,204
6235.12,989.0,989,990,204
6240.0,989.0,989,990,204
6244.88,990.0,989,990,205
6249.75,990.0,990,990,204
6254.62,988.0,987,989,204
6259.5,989.0,989,990,205
6264.38,989.0,988,990,204
6269.25,990.0,989,990,205
6274.12,990.0,989,990,205
6279.0,990.0,990,990,205
6283.88,989.5,989,990,204
6288.75,990.0,989,990,205
6293.62,990.0,989,990,205
6298.5,989.5,989,990,205
6303.38,990.0,990,990,206
6308.25,990.0,990,990,205
6313.12,990.0,989,990,205
6318.0,990.0,989,990,204
6322.88,990.0,989,990,205
6327.75,989.5,989,990,204
6332.62,990.0,989,990,204
6337.5,990.0,989,990,205
6342.38,989.5,989,990,205
6347.25,989.5,988,990,204
6352.12,989.0,988,990,204
6357.0,989.0,989,990,204
6361.88,989.0,989,989,203
6366.75,990.0,989,990,204
6371.62,990.0,989,990,204
6376.5,990.0,989,991,204
6381.38,990.0,990,990,206
6386.25,989.5,989,990,204
6391.12,989.5,989,990,204
6396.0,988.5,988,990,204
6400.88,990.0,989,990,205
6405.75,858.0,783,925,0
6410.62,423.0,311,496,0
6415.5,278.0,278,279,0
6420.38,278.5,278,279,0
6425.25,279.0,278,279,0
6430.12,278.5,278,279,0
6435.0,279.0,278,279,0
6439.88,278.0,278,279,0
6444.75,278.0,278,279,0
6449.62,278.0,277,279,0
6454.5,277.0,277,278,0
6459.38,278.0,277,278,0
6464.25,277.0,276,278,0
6469.12,277.0,276,278,0
6474.0,277.0,276,277,0
6478.88,276.5,276,277,0
6483.75,276.5,276,277,0
6488.62,276.0,275,277,0
6493.5,276.0,275,276,0
6498.38,275.0,275,276,0
6503.25,275.0,274,276,0
6508.12,275.0,274,276,0
6513.0,274.0,274,275,0
6517.88,274.0,274,275,0
6522.75,274.0,273,275,0
6527.62,274.0,274,275,0
6532.5,274.0,273,274,0
6537.38,273.5,273,274,0
6542.25,273.5,273,274,0
6547.12,273.0,272,274,0
6552.0,273.0,272,273,0
6556.88,273.0,272,274,0
6561.75,272.5,272,273,0
6566.62,272.0,272,273,0
6571.5,272.0,271,273,0
6576.38,272.0,272,273,0
6581.25,271.5,271,272,0
6586.12,271.0,271,272,0
6591.0,272.0,271,272,0
6595.88,271.5,271,272,0
6600.75,270.0,270,271,0
6605.62,270.0,270,271,0
6610.5,270.0,269,270,0
6615.38,270.0,269,271,0
6620.25,270.0,270,270,0
6625.12,270.0,270,270,0
6630.0,269.0,269,270,0
6634.88,269.0,269,270,0
6639.75,269.0,268,270,0
6644.62,269.0,268,270,0
6649.5,269.0,269,269,0
6654.38,268.5,268,269,0
6659.25,268.0,268,269,0
6664.12,268.0,268,269,0
6669.0,268.0,268,268,0
6673.88,268.0,267,268,0
6678.75,268.0,267,269,0
6683.62,242.0,221,253,0
6688.5,188.5,178,195,0
6693.38,170.5,168,171,0
6698.25,167.5,167,168,0
6703.12,166.5,166,167,0
6708.0,166.0,166,166,0
6712.88,166.0,166,166,0
6717.75,166.0,166,166,0
6722.62,166.0,165,166,0
6727.5,166.0,165,166,0
6732.38,166.0,165,166,0
6737.25,166.0,165,166,0
6742.12,166.0,166,166,0
6747.0,166.0,165,166,0
6751.88,166.0,166,166,0
6756.75,165.5,165,166,0
6761.62,166.0,166,166,0
6766.5,166.0,166,166,0
6771.38,166.0,165,166,0
6776.25,166.0,165,166,0
6781.12,166.0,165,166,0
6786.0,166.0,166,166,0
6790.88,166.0,166,166,0
6795.75,166.0,166,166,0
